,Time,Text,Sentiment
187,2019-01-17 23:59:54+00:00,"hey google, to download everyone sonic game free","[18.763057273383918, 16.618928839144132, -10.357997216676551]"
189,2019-01-17 23:59:54+00:00,just side stepped really expensive inner join merged two arrays instead a saved query.... one cares i improved page spend . seconds. google metrics care. your welcome.,"[51.60542208815823, 59.042964948437856, -1.4393034850772466]"
190,2019-01-17 23:59:53+00:00,govmikehuckabee question day if say cohen rigged the polls what google facebook youtube rigged polls video democrats favorites dnc hillaryclinton berniesanders bias against this president at all cost,"[2.7315065593903016, 13.776441754897135, -10.084752491843204]"
191,2019-01-17 23:59:51+00:00,tell google remove “pray gay away” app google play store immediately,"[26.346647608238687, 35.12112915390843, -9.021420821090658]"
192,2019-01-17 23:59:49+00:00,"lcims lol seriously split, unbreakable google trailer","[8.1770496737314, 6.762212120013302, -11.346283371890266]"
193,2019-01-17 23:59:46+00:00,google doodle celebrates entrepreneur &amp; author sake dean mahomed th birth anniversary,"[34.841258927757806, 33.76398770267378, -11.339372839823291]"
194,2019-01-17 23:59:46+00:00,juliensolomita over on jennajulien podcast unsure to people would google whether is bi meanwhile...,"[27.8970611036659, 18.81257996710309, 0.9209165721461972]"
195,2019-01-17 23:59:45+00:00,egyptian singer dalida celebrated google doodle via thenationaluae,"[10.495107662028683, 18.31024243216179, 0.4537360321632278]"
196,2019-01-17 23:59:45+00:00,"say aoc taking time teach fellow dems about twitter, if recall govt hearing the ceo google they don’t understand basic seo principles the internet. being touch the planet you live is a good thing...","[81.54509979433298, 93.00133868722192, -9.397944784629303]"
197,2019-01-17 23:59:45+00:00,google buying million smartwatch tech fossil,"[6.949329051555428, 6.498513632532671, -10.62809384501093]"
198,2019-01-18 23:59:55+00:00,"our new album “access granted mixtape .” now streaming apple music, spotify, itunes, google play/youtube, amazon, pandora, deezer, tidal, napster, iheartradio, claromusica, saavn,…","[10.409047115851795, 15.704090468565688, 0.7679090666171078]"
200,2019-01-18 23:59:55+00:00,"what john travolta character’s, last name saturday night fever? no google cheats.","[-2.963061837135217, 4.030223882210066, -10.893046276459735]"
201,2019-01-18 23:59:54+00:00,vault | jan removing pagesfrom google index q&amp;a dsqlive seo,"[20.02031492049998, 10.880540267206552, 0.24853018153569195]"
202,2019-01-18 23:59:50+00:00,"hillstirsci threadreaderapp our lobularbca colleague maggiemoo asked for easier way read/share thread, i to ask google . can take much credit.","[17.897830040690057, 23.457541947490938, -10.030340404627282]"
203,2019-01-18 23:59:47+00:00,ellenc edkrassen krassenstein realdonaldtrump whitehouse now fire your google machine search that number,"[24.81997484620985, 14.558520363993154, -9.734441106432271]"
204,2019-01-18 23:59:47+00:00,manicouagan reservoir weird google earth,"[6.744579627965384, 8.674115544734349, -11.928592822330799]"
205,2019-01-18 23:59:46+00:00,"dimitarvv genuinely first thing google search ""formula tv graphics hiring sneak peak"", t taken you long find your own. probably easier do than tweet asking it...","[56.702048083167305, 45.23069115733095, 3.427062738146745]"
206,2019-01-18 23:59:39+00:00,"google store black friday deals kick off november , with pixel bogo off","[16.891683566476463, 24.81986214596843, -9.991868845079992]"
207,2019-01-18 23:59:39+00:00,eliiskaaaa traductor google,"[-1.5928022067237049, -2.771852680319704, -11.242369306015393]"
208,2019-01-18 23:59:36+00:00,ashley dared chug liter water obviously did i don’t feel good and google told i going to die rip,"[45.54006629173403, 43.06520483791773, -11.939025346386117]"
209,2019-01-19 23:59:52+00:00,microsoft wants cortana play nicely with amazon google via wired,"[40.37108721380621, 27.60326168462298, -10.355100488654784]"
211,2019-01-19 23:59:50+00:00,"decided google. google said i already searched him. i t believe i completely missed role supernatural his imdb list. jeez. no wonder fandom membership card got revoked. me, me","[44.674197007585995, 67.17698763325221, -9.65625403197599]"
212,2019-01-19 23:59:37+00:00,durpyyeen just.... turn safe search and google text that tweet.,"[15.231076863445761, 14.27573983132379, -10.656730411196037]"
213,2019-01-19 23:59:37+00:00,"jamisenetzel teebledeebledee tonyposnanski you know kids might to change name now, any google search an employer landlord yield this? and amount of reflection apology change that.","[47.611516285886445, 52.828634579832126, -6.713928960196441]"
214,2019-01-19 23:59:32+00:00,i gonna need google stop acting like know making whole playlist me songs i love never heard but still love... else gonna to get tf married,"[-10.113279788778396, 4.276460550906833, -11.488683064584748]"
215,2019-01-19 23:59:31+00:00,"rynehager i emailed and just see response saying, ""yes has approved google.""","[30.84266395458079, 22.180665787799356, 1.8841238107254696]"
216,2019-01-19 23:59:26+00:00,solomonsalizar is pity need use google translate understand hebrew would have you not fake rabbi . impurity not justice to the word. it means filth. fit you perfectly.,"[23.43992154299224, 18.78166057028575, -10.752163340453833]"
217,2019-01-19 23:59:26+00:00,"bolland parkermolloy considering sexist google guy racist columbia dude became internet famous overnight, first one seems like the winner.","[-3.612212723909489, 17.192265893373218, -10.762393401002043]"
218,2019-01-19 23:59:21+00:00,tometoyou littlemy dailygael strachankm tweetscotland pkc gaelic robbiekerr gaeliconsultant learngaelicscot gaelicinfife thegaelicfor gaeliccollege seasaidhc psdialect lstewart books google translate t always most accurate. i would recommend getting hands a gaelic english dictionary better translation.,"[30.222476303905427, 12.994386351015407, -10.454325422598359]"
219,2019-01-19 23:59:17+00:00,asystent google spiewa xdddddd,"[-1.5928022067237049, -2.771852680319704, -11.242369306015393]"
220,2019-01-20 23:59:59+00:00,"evandean evan, google buffalo bills get back me.","[17.678663967496053, 7.718533364597427, -10.202499394828529]"
222,2019-01-20 23:59:58+00:00,waltshaub secpompeo hey pompeo next time google you post something you know be fact checked. putz.,"[2.21861648554695, -9.256770265532026, -9.489010414886764]"
223,2019-01-20 23:59:58+00:00,please add clara her tweets the google sheet ali &amp; thecjpearson scoped about. cc debostic culttture,"[28.66617611943583, 26.163233161768908, -9.315663407816103]"
224,2019-01-20 23:59:55+00:00,vault | oct the myth google`s ranking factors q&amp;a dsqlive seo,"[20.089763435135108, 21.38784574034947, -10.64645214688769]"
225,2019-01-20 23:59:47+00:00,taqeelah hi there. thanks the feedback. keep us posted additional thoughts google photos.,"[21.307982526439904, 33.86481419702395, 0.40073221655367774]"
226,2019-01-20 23:59:46+00:00,"cheericonic word, was used degrade unfortunately, still so they use their own and reclaim it. i’m the best explaining because i’m black and i’m also as educated as others are, i’d google if want explanation","[30.14342281923611, 10.263343590765814, -9.351926490686722]"
227,2019-01-20 23:59:42+00:00,cyberceiia dice google,"[9.593922093114909, 8.41487161951891, -10.84752780426831]"
228,2019-01-20 23:59:37+00:00,"liked youtube g eazy x bebe rexha me, myself &amp; i official music video g eazy new album ""when it dark out"" available now get itunes stream on spotify google play …","[46.05737637016659, 12.198064090550943, 14.287486744054476]"
229,2019-01-20 23:59:28+00:00,"nataleegm is out home control set correctly hue app? can give google device the following voice command hey google, sync devices ? let us know that helps any further.","[60.71956073312651, 58.585578745125915, -8.015708958480943]"
230,2019-01-20 23:59:28+00:00,"mvplusnews i mean, least pay the copyrights it’s even maldivian content. i get have sick urge spread fear, at least it your content real stories rather ripping some pictures google. disgusting.","[65.79624692766014, 62.96270307498567, 3.173031764154686]"
231,2019-01-21 23:59:56+00:00,"theabbytravis stevensmcdonald stitcher google soundsoffpod cool cave cast but itunes cut the sound abruptly , twelve seconds the end, you talking where listen. i tried three times it cuts right there. i would figure s something amiss?","[46.89001920920574, 35.92366859132888, -9.628243680831403]"
233,2019-01-21 23:59:56+00:00,i can’t stress you enough you not any circumstances google amount calories sushi.,"[7.931144675839765, 31.75762484835198, 1.1849225309843519]"
234,2019-01-21 23:59:55+00:00,google photos accidentally gave the perfect transition timeline,"[20.784598603367765, 8.46668514857393, -12.221612959050304]"
235,2019-01-21 23:59:54+00:00,tittytyty gotta use google drive those big dicks,"[-4.336902338254741, -6.850895132108256, -10.291067249189112]"
236,2019-01-21 23:59:52+00:00,"according google, are streets named dr martin luther king jr. we need get to ,.","[51.126272768562075, 80.61026926981613, -8.260083787978786]"
237,2019-01-21 23:59:51+00:00,"retro valentine gift tags, girl poodle umbrella hearts party favor tags, handmade hang tags, takuniquedesigns via etsy paper tags crafts valentinesday retro etsy partyfavor cards handmade vintage google yahoolive scrapbooking","[129.67096249181887, 134.07218796851063, -6.9977077025803425]"
238,2019-01-21 23:59:51+00:00,knorrmelvin freedom moates if google images her picture she is holding knife. you see craziness the eyes.,"[33.19697677915865, 39.262381345842584, 2.2791982268746267]"
239,2019-01-21 23:59:49+00:00,cuadraisme clearly don’t watch uswnt. big key word saves naeher made vs france asseyi &amp; co vs china li ying vs australia kerr vs brazil marta v vs chile vs canada buchanan header google highlights honey,"[53.35610359892794, 143.91894588142353, -8.925698737263971]"
240,2019-01-21 23:59:49+00:00,there’s handful companies are excellent what do modern world could collapse without them... google apple coca cola disney tesla paving the path a future electric transportation .,"[93.34711683462537, 67.90365105124813, 11.523953661399773]"
241,2019-01-21 23:59:47+00:00,google hit £m gdpr fine ads,"[18.599909999447824, 17.29864152048332, -11.225449960929197]"
242,2019-01-22 23:59:59+00:00,"ljpcdewhurst jennycohn independiente if google/microsoft computer translation up the job, wouldn have needed ask help.","[7.158724363524361, 18.95614898485303, -11.206518602699475]"
244,2019-01-22 23:59:57+00:00,google i know s over days i really hope re wrong that,"[-4.2958123248854845, 5.704042776949038, -12.059384458421718]"
245,2019-01-22 23:59:56+00:00,titaniamcgrath google at least one worker identifies a dragonkin. hollywood now oppressor.,"[5.708224692321015, 6.005859650171367, -10.068706891393248]"
246,2019-01-22 23:59:56+00:00,franklinleonard aoc yep a white person starts typing “wat” google it auto fills “water park”. a black person it it auto fills “watermelon”. so racist,"[46.37921529604312, 12.9674984986477, -9.194251373801393]"
247,2019-01-22 23:59:53+00:00,kingfrostros lots people just ingrained the google ecosystem they use chrome based mostly brand name company all other services,"[14.157532201581436, 23.984338935814094, -8.946161420527062]"
248,2019-01-22 23:59:50+00:00,i liked youtube video google fued... like google fuming amirite? google fued,"[8.860727427004964, -5.961628393336042, 0.35687506783118295]"
249,2019-01-22 23:59:48+00:00,i entered win google home mini goplexau enter win goplex google,"[30.497158192895373, 24.71304277862835, -10.075394838417168]"
250,2019-01-22 23:59:46+00:00,i liked youtube video english google webmaster central office hours hangout irl new york,"[4.650228220381725, 11.243110193445432, -10.359873121402089]"
251,2019-01-22 23:59:42+00:00,ziltap fidelity it a fake account. google it. give a break. when you stop believing fake garbage?,"[35.6886693968312, 9.54658889153717, -11.495577916864931]"
252,2019-01-22 23:59:41+00:00,dear google they only using get to me. sincerely wikipedia,"[4.320242845810147, 17.037597484675302, 2.3986652784882665]"
253,2019-01-23 23:59:56+00:00,pareene chrislhayes and companies like google are middlemen ads,"[20.65713995564364, 18.560914452309582, -10.377427246862894]"
255,2019-01-23 23:59:53+00:00,aardvarksagus though home internet google not ton be done there.,"[-3.2670889204684483, 6.41982161523697, -11.4054964512964]"
256,2019-01-23 23:59:52+00:00,deathpigeon bcmerchant aoc i’ve never heard quote before. it led google now i a new person to learn about. thank you.,"[30.334248288962787, 20.2428461402488, -11.58903771257269]"
257,2019-01-23 23:59:49+00:00,how google maps know my car parked?,"[6.684131753598362, 7.467728104537329, -10.267422999766382]"
258,2019-01-23 23:59:49+00:00,kernelofwisdom lms mattiebbb beranemila danilokawasaki porsche elonmusk tesla cool story bro. look any low volume day you see it. google term. it widely known.,"[10.780864429547837, 4.659177888279473, -11.770994224449737]"
259,2019-01-23 23:59:46+00:00,"teamyoutube no. i simply not access the channel i would log first, since i changed google email adress cpisilva terra.com.br to cpisilva gmail.com.","[54.93322691046317, 29.88176955567525, 2.684453337285916]"
260,2019-01-23 23:59:46+00:00,forkliftjones goofball shit lmao.. ashy ass hotep their google youtube scholarship,"[19.265918183566253, 9.85600539482769, 1.5343446071726348]"
261,2019-01-23 23:59:45+00:00,realjameswoods twitter google ... rt ing you nailed it fight on kag go potus sotu,"[6.108820483820662, 5.423220573201213, -10.524296117722074]"
262,2019-01-23 23:59:40+00:00,the problem facebook google there no alternative,"[-4.347526415424258, -2.6797518320845204, -11.426969434318835]"
263,2019-01-23 23:59:39+00:00,nest smart home security using two factor authentication. google nest tech security innovation,"[54.37110547817277, 40.947074211092215, -11.670228859373339]"
264,2019-01-24 23:59:57+00:00,"rustybrick johnmu we love have google webmaster event in tri cities, wa. i get local score chapter behind it, plus smb/web/dev groups.","[15.084000279039746, 13.295310856195968, -10.72643671271446]"
266,2019-01-24 23:59:57+00:00,hollowornate bbclaurak achallenge perhaps google write algorithm run country ?,"[-2.7604823266503073, 15.659690154722774, -10.637464483285605]"
267,2019-01-24 23:59:55+00:00,kid tries teach google home,"[7.791511811275858, 7.782529144532141, -10.808150395174039]"
268,2019-01-24 23:59:53+00:00,hailofalife you more welcome use google♡ encourage everyone do due diligence,"[9.565986429690991, 15.511103289006599, 0.3480526070846537]"
269,2019-01-24 23:59:52+00:00,freakyclown sadly google canary makes chrome looks like it’s slimfast,"[9.057387735153139, 10.685834453867237, -12.233694445898806]"
270,2019-01-24 23:59:52+00:00,google urged u.s. limit protection activist workers via technology,"[63.46385040759629, 42.169380617232456, -9.084629389200074]"
271,2019-01-24 23:59:45+00:00,do swear alexa? what treatment ai assistants says humans always treat google home great respect in case becomes self aware,"[62.780759998195045, 31.772003729676683, -0.5781197287447668]"
272,2019-01-24 23:59:42+00:00,"kaidaxofficial i not aware the ""naturally coherent mechanism interfaces"" scala. google no help. where i read more?","[27.246754533127675, 31.06563103774912, -9.78120468558896]"
273,2019-01-24 23:59:41+00:00,google asks supreme court to rule on when code can be copyrighted,"[23.324594778864405, 3.8920412804073687, -9.34054600148228]"
274,2019-01-24 23:59:39+00:00,jf kels jf do think i plug google search? i’m joe goldberg,"[7.26095719829429, -2.376036629156275, -11.050488759095195]"
275,2019-01-25 23:59:58+00:00,"guardianus youtube, whatsapp , google facebook the new superpowers. they incite micro terror, hatred, bloodshed large scale. when this finally addressed? socialmedia","[26.335618864637386, 15.637258739163798, -9.251442105691112]"
277,2019-01-25 23:59:55+00:00,jakillt was i finna google to see i could read online,"[5.090625979687364, 5.588440723058987, -9.66802764029444]"
278,2019-01-25 23:59:52+00:00,internet solves google i/o invite. answer may – cnet,"[-3.4087998235260555, -1.6999787989006525, -11.541382719570528]"
279,2019-01-25 23:59:50+00:00,"started playing around face tune now i hate regular face then ever.. ""ok google to reverse time""","[0.8157816498029475, 18.803776485168115, -0.17775889026782465]"
280,2019-01-25 23:59:50+00:00,ok google do i make friends,"[-2.7219895144931625, -4.022210713735831, -10.852753398811409]"
281,2019-01-25 23:59:50+00:00,eatsruns yes. i keep to google run gatwick one.,"[4.5675147590366025, 5.093660617340035, -10.191725665045922]"
282,2019-01-25 23:59:38+00:00,adding transitions google slides,"[10.993074870014738, 19.19613081124936, -10.85815141062939]"
283,2019-01-25 23:59:38+00:00,"janik rs it an email google summarising year, i google location tracking turned on. it t get everything perfectly right it useful remembering nice restaurants etc returning a city","[64.22677093280701, 91.48402690197567, 12.60876846954919]"
284,2019-01-25 23:59:35+00:00,bloomberg google bid battle amazon suffers blow as walmart withdraws. 透過 googlenews,"[45.269510999950356, 33.10455342597866, 0.9428580001539757]"
285,2019-01-25 23:59:35+00:00,harryh jamie sample nicolathorp i think you’ll find it’s already begun quick google search give evidence multiple sources,"[62.267073548450526, 43.80275148286283, 2.325245091723019]"
286,2019-01-26 23:59:59+00:00,"ajwvictoriabc try google. it took . seconds. justifying suitcase a government expense account take longer. discrediting with cheap shots took less time, time press ""send."" we make mistakes, you showing us, please.....","[88.84692755449656, 73.72614664888327, -7.755792660152949]"
288,2019-01-26 23:59:54+00:00,carveth julie dshep tincheroo robertluke duncanives ewarren not google. bloomberg using cbo irs data.,"[19.771534063374165, 22.50077313376568, -10.527746963833394]"
289,2019-01-26 23:59:50+00:00,"big ron ls spirits some states carry it, just need google closest location. i to order online have shipped. because state dragging feet.","[59.29809010456807, 52.84559352733173, 25.45392950173529]"
290,2019-01-26 23:59:49+00:00,the emperor butt naked public he still can’t see amazing. what the google analytics these people?,"[40.36080277901247, 27.87746949220775, -0.6567390943606881]"
291,2019-01-26 23:59:48+00:00,zaptrapped checked google.,"[9.630289737285784, 10.648463841026004, -10.944691552721956]"
292,2019-01-26 23:59:41+00:00,google look the android version earpods,"[7.728460100211241, -3.369760393622784, -10.81938395304222]"
293,2019-01-26 23:59:38+00:00,"wroteluck coldwar steve i to google too following tweet you absolutely right. jeez, in hell he old that really scary","[13.994717999808433, 8.174794032252606, -11.697492345210392]"
294,2019-01-26 23:59:37+00:00,justmoon it teaching google’s deepmind ai just beat two pros at starcraft ii,"[16.903512579834878, 9.412640838829411, -10.256641789749068]"
295,2019-01-26 23:59:34+00:00,you say “that’s enough” google home it stops. why can’t kids that? googlehome kids momlife lifewithkids,"[4.890222451742869, -6.227545922301985, -10.15936902218212]"
296,2019-01-26 23:59:19+00:00,"rob dimeo mariannerady aniastaskiewicz dianasoriat rohdesign kforkish theiskbt funkeni cibi marc thanks two... yeah, s a long week... i pleasantly surprised this video a quick google search ... enjoy","[41.1836442074627, 43.346367064019404, -0.11364607434283869]"
297,2019-01-27 23:59:48+00:00,motherfuton google wifi solved of wifi problems.,"[22.72356932830068, 32.725301735809964, -11.626686906156351]"
299,2019-01-27 23:59:44+00:00,iccuius it’s literally first google image you search phish,"[18.050694761290774, 16.489823453733315, -10.309254368848386]"
300,2019-01-27 23:59:40+00:00,visit smartphone smartphones newgadget newgadgets shoppingonline onlineshopping vivoindia samsung redmi mi lg sony google shoppingindia micromax…,"[23.2912698743014, 30.41325746387456, 0.877565070783568]"
301,2019-01-27 23:59:40+00:00,"missypoo i tried google translate, first i got ""a sap"" ""cheapaire"" when i added ""mo"" gave ""my grandfather."" so, i t think that s the issue, lol.","[10.712023613750706, 11.080698688200997, -8.989498278459365]"
302,2019-01-27 23:59:36+00:00,"crazy truck driving game. crazytruck google play,","[29.8157350211678, 10.530434130839282, -11.127060569345652]"
303,2019-01-27 23:59:33+00:00,kimpollishuke edtechteam crafty next question sound work present a device you did create the google slide presentation on?,"[40.827677325227675, 38.35723898974521, 1.9587454185401185]"
304,2019-01-27 23:59:33+00:00,"like google negotiated good faith china; voluntarily altered s search engines behalf chinese government suppress dissension among the chinese people their authoritarian, oppressive, socialist government?","[84.88465583547848, 82.55854746435716, 3.0441537677159687]"
305,2019-01-27 23:59:31+00:00,"sweetnigeyb google said i dead, just wanted second opinion","[6.942266254641464, 6.123548095586159, -10.386623375662197]"
306,2019-01-27 23:59:29+00:00,lion edge woodcraft google search,"[30.491464172982557, 20.640998402122534, -11.667282713208245]"
307,2019-01-27 23:59:29+00:00,"globalnews cjob if parents so concerned, maybe instead googling nail salons proper man bun applications, google and educate children. don leave to village, re interested","[26.92804948799196, 40.206356380279445, 1.669296741227626]"
308,2019-01-28 23:59:59+00:00,google a mf,"[10.266746145010288, 9.033930580716158, -10.825719606911594]"
310,2019-01-28 23:59:58+00:00,"eightbitmoon it now different game we play that our fathers. stay aware use own ability process information. most not. they to wake on own. maybe one day will think ""what i t google it?""","[68.80973957875155, 17.965681104157355, -6.5325097067819655]"
311,2019-01-28 23:59:58+00:00,like i figured use gimp. that level complexity fine asong i google how the one thing i want to do.,"[-5.751088689487442, 22.315843082757937, -10.308371374570967]"
312,2019-01-28 23:59:56+00:00,budmusgrove brianskotkin minggao no need google. we look twitter feed. scott adams. michael tracey. dragging adam schiff acosta. qt ing james woods. like things put the bottom a horse foot.,"[94.61260749443588, 96.93533256866057, 3.416640946242765]"
313,2019-01-28 23:59:54+00:00,vault | oct do have company page google do think company be� q&amp;a dsqlive seo,"[16.916218129864024, 18.18353091713, -9.661422644734884]"
314,2019-01-28 23:59:50+00:00,"abcnews facebook and google it, let clive join","[6.279399501821357, 6.63621243609083, -10.009141800722738]"
315,2019-01-28 23:59:49+00:00,chelliepingree aoc facebook microsoft google glad it’s disturbing you guys it to me.,"[7.516219133331494, 12.381395008073767, -11.108989805451813]"
316,2019-01-28 23:59:48+00:00,bieseckertom stormydaniels realdonaldtrump tom forgot to use google machine the interwebs,"[24.525770805085973, 17.370943767579575, -9.815506850098934]"
317,2019-01-28 23:59:40+00:00,a free google slides add on alice keeler,"[8.864265259335166, 26.552447333693095, -10.521903210770276]"
318,2019-01-28 23:59:38+00:00,now playing great i am no name listen live or google search radio select various listening platforms.,"[2.7270678357500815, -0.08326162666162462, -10.504238736290645]"
319,2019-01-29 23:59:56+00:00,ikepigott i saw thread my google goggles.,"[7.249518534152398, -3.0729978677512624, -10.845516658334546]"
321,2019-01-29 23:59:54+00:00,oppressedcdn kinsellawarren manny ottawa heed advice. google caught multiple times plying its own algorithms make searches fit political agenda. they even been fined multiple countries these practices. wake,"[60.076093181653356, 31.95149058279982, 1.0781160198905155]"
322,2019-01-29 23:59:51+00:00,"koheeba senatemajldr gop you google, too. but here.","[8.547582362790546, 7.9249806938260114, -10.565211671996238]"
323,2019-01-29 23:59:50+00:00,"google chrome removes hpkp, deprecates tls . tls .","[10.551071415579575, 10.036095475801751, -11.235051450391492]"
324,2019-01-29 23:59:49+00:00,andrew justnotready google. we hear stories the time. sad. kenneyhearssadstories,"[28.662796737453018, 12.292818518330662, -12.48884901735748]"
325,2019-01-29 23:59:48+00:00,macrumors julipuli high upfront costs guys see cdn . headphone jack/dongle mess. antenna issues. no “killer feature” like say google’s night vision camera . increasing stability android os. all reasons upgrade adoption down. don’t think is news anyone apple,"[60.90361013444433, 36.61756905765593, 0.533944348290774]"
326,2019-01-29 23:59:37+00:00,"stymiesi wanker week ah, the mammaries, sorry memories. anyway too lazy google old blackburnians i done for you","[14.311723035622865, 9.517267755487751, -11.397420322820608]"
327,2019-01-29 23:59:37+00:00,"hillreporter hey google, is psychological projection?","[8.749330277043626, 8.637645864952955, -10.733656940385018]"
328,2019-01-29 23:59:36+00:00,google bots robots.txt crawlers,"[10.287069273674856, 9.108018800078858, -10.847527804268307]"
329,2019-01-29 23:59:34+00:00,naval lad masonic tweets would happen a couple crypto native capital markets players grow fang size. content producers resellers bend all sorts ways google &amp; amazon.,"[101.99585333068492, 138.80947696948724, 15.86878876020846]"
330,2019-01-30 23:59:58+00:00,"lizan because... unifi looks cool? also, i have do weird things i want combine yamaha router google wifi. or i could survive with google wifi...","[26.284265716192042, 17.86406616599922, -10.347305691009225]"
332,2019-01-30 23:59:58+00:00,avianmedia if everyone ate the planet like americans starve google dat shit if everyone ate like fat american we would have no food left,"[25.158749230233514, 15.871322413580472, -10.558892372074794]"
333,2019-01-30 23:59:56+00:00,via sejournal semrushchat ppcchat marketing google chrome warn users about impostor sites with lookalike urls mattgsouthern,"[84.96879220098792, 54.673351873785464, 3.3495085044287265]"
334,2019-01-30 23:59:54+00:00,strangekeith remember google search different variations “designer sketchers payless” like weeks,"[13.756393884247363, 4.614665833286885, -10.112942677312915]"
335,2019-01-30 23:59:51+00:00,how create pillar content google will love contentwritingtips contentcreation,"[19.643524871374655, 14.079816895449675, -11.18567861575459]"
336,2019-01-30 23:59:48+00:00,"if love google tools, sure check alicekeeler her tweets bwedu","[8.83183269970515, 11.188495226040608, -11.00390930487523]"
337,2019-01-30 23:59:40+00:00,"here’s excellent example how student demonstrates initiative dunwichduttonps. after few people asked how add transitions, went home created “how to” slide everyone shared with today it’s in google classroom all","[15.056068376505227, 42.43336814667775, 0.39661716286768467]"
338,2019-01-30 23:59:39+00:00,google chrome to get warnings for lookalike urls,"[31.793008612183844, 30.221626036057643, -9.532704069093661]"
339,2019-01-30 23:59:39+00:00,want rank the top google people wanting sell homes? here what need do,"[12.596146333733902, 14.03446664114594, -9.361791011942799]"
340,2019-01-30 23:59:38+00:00,stormcab make sure you’re microphone turned in google settings,"[7.895478229307185, 5.693150297879704, -10.551540566758852]"
341,2019-01-31 23:59:56+00:00,lovemesoph legit google to reverse image search your phone click website,"[37.0315699561064, 37.7195443716388, -9.367195338678812]"
343,2019-01-31 23:59:55+00:00,texting best friend dad vietnamese a tiny bit help google translate cuz i a mid tier boss.,"[31.572517198951463, 39.66401588501813, -11.19529336078962]"
344,2019-01-31 23:59:53+00:00,an update exciting work markdepristo his colleagues verily applying google deep learning tech an important metagenomic classification problem,"[50.01235016872345, 38.34769736642559, -11.16257875418134]"
345,2019-01-31 23:59:52+00:00,grr...after i updated chromium the latest stable one i having issues signing google. i had problem and usually fix by signing it the incognito tab this time i t.,"[58.96961056486476, 61.75625390945544, -9.846019866748534]"
346,2019-01-31 23:59:52+00:00,eddsnotdead just to google but looks amazing,"[-1.765758079444278, -8.161463515598122, -12.246052916642299]"
347,2019-01-31 23:59:50+00:00,hey google hi google hiiiiiiiiiiiiiiiiiii gooooooooooogggggleeeeee,"[-3.263081833574975, -6.453193680862711, -10.531474327135182]"
348,2019-01-31 23:59:46+00:00,delicious nasi lemak gets dedicated google doodle,"[0.750553524173587, 6.603874148190492, -13.84815815254293]"
349,2019-01-31 23:59:44+00:00,. adobe photoshop . flashfxp . google chrome . notepad . putty no particular order,"[42.05289190651184, 45.054022291262584, -10.573002009032123]"
350,2019-01-31 23:59:37+00:00,"tasomaniac philnelson jeremys puiwingtam fmanjoo kevinroose duckduckgo billion , be precise, that’s what google pays the ios default.","[31.321260787020353, 30.94280627329659, -9.871667596619524]"
351,2019-01-31 23:59:36+00:00,"peasinmypod if don vaccinate, you need learn a medical phenomena called ""herd immunity"". google learn outbreaks happening and can devastating.","[25.856715518066526, 4.663663747631915, -9.97463828505154]"
